# Kratos Data Export
# Generated: 2026-03-16T13:39:30.742152
# Rows: 6006
#
# --- Data Quality Report ---
# Completeness   100.0%                         threshold: >= 95.0%             [PASS]
# Accuracy       100.0%                         threshold: >= 98.0%             [PASS]
# Consistency    0 violations                   threshold: 0 violations         [PASS]
# Validity       100.0%                         threshold: >= 99.0%             [PASS]
# Uniqueness     0.0% duplicates                threshold: 0% duplicates        [PASS]
# Timeliness     11 days since latest record    threshold: <= 30 days           [PASS]
# Overall: PASS — All checks passed
#
party_id,name,party_type,party_status,account_id,account_number,account_type,account_status,current_balance,account_open_date,orc_code
c91858f3-22c8-4412-9cd3-492b6302ef82,Andrew Nguyen,Individual,Active,b6171ea2-b139-40f5-b301-23c8e22b4175,ACC-100184,Business Account,Active,870194.15,2023-03-17,Business_LLC
111cad61-208a-4a16-aa2c-ca311c436f33,Thomas Davis,Individual,Active,5734a024-b57d-4123-a556-175625392697,ACC-101601,Trust Account,Active,499675.99,2023-03-15,Trust_Charitable
71c6be9f-f2b7-458f-9ce5-c47fe5c92667,Nancy Hill,Individual,Active,d82446e0-7188-47e6-8db1-91c9510ebf7a,ACC-100653,Certificate of Deposit,Active,35969.24,2023-03-15,IRA_Roth
7d308d3a-281e-44ab-b6cd-9661c0132732,Barbara Wilson,Individual,Active,d2a3d642-27cc-46d3-81fd-3f1649003868,ACC-105223,Checking,Active,14979.51,2023-03-14,Business_SoleProprietor
3965dfde-dd10-418a-afb2-6deddc474ada,Brian Williams,Individual,Active,182e5982-4b28-48d7-b0e1-033066dbea8d,ACC-102210,Savings,Active,88930.93,2023-03-13,Single
6ca6808d-845c-41b8-a745-efeebb2e07bf,Richard Thomas,Individual,Active,abfd312e-10cc-4249-8b00-94e30ecfbf4e,ACC-103237,Business Account,Active,223933.76,2023-03-12,Business_SoleProprietor
a3c31b44-95e8-4be5-8ae6-177aa42583b9,Anthony Hernandez,Individual,Active,dea18642-0199-40b2-a1fa-3d0083a40c9f,ACC-101850,Checking,Active,31797.08,2023-03-12,Joint_JTWROS
8921813e-963c-453e-852b-4674a953af39,Lisa Garcia,Individual,Active,d91f8146-5065-468d-b1b2-a672e9925c4f,ACC-100539,Trust Account,Active,410600.00,2023-03-12,Trust_Charitable
16126e5d-5d2c-40f1-9c65-beb76bf54617,Anthony Lopez,Individual,Active,43ebbe2d-156b-43b9-8854-d037d23fa80b,ACC-102335,Trust Account,Active,648560.37,2023-03-11,Trust_Charitable
a49084f8-24fb-44ce-aac1-7a32ec4b6799,Daniel Hernandez,Individual,Active,fa3d43b8-5d1b-4625-8209-bb6607b36f00,ACC-100304,Business Account,Active,534937.83,2023-03-10,Business_LLC
29e5dd48-e33e-4db8-8169-dc7e3fcfb992,Linda Perez,Individual,Active,b63220d3-7d48-4b10-99ab-dd583729357c,ACC-100747,Checking,Active,43965.78,2023-03-09,Joint_JTWROS
b4ebec50-eedc-4eb9-b533-1f180cc52607,Steven Gonzalez,Individual,Active,56585442-ca69-4cdf-bdd3-ded5e6739d31,ACC-101658,Business Account,Active,430516.50,2023-03-08,Business_LLC
574b5ac3-d0ff-4061-86db-d94f4c384b25,Michael Flores,Individual,Active,70f3b469-0340-4b20-a1df-ca526f8471a4,ACC-100337,Savings,Active,74782.86,2023-03-08,Joint_TenancyInCommon
c3dc13e4-72f3-4586-a970-449eb779142c,Jennifer Lewis,Individual,Active,bebbab7d-826a-4f77-98ea-7c055aec2fdf,ACC-104398,Escrow Account,Active,183192.13,2023-03-07,Escrow_Agent
52a7514b-bfc9-46d5-a96c-64f495cda269,Linda Davis,Individual,Active,1d6fd407-7891-4ba5-b87f-930e30986986,ACC-103725,Escrow Account,Active,27185.61,2023-03-07,Escrow_Agent
63070c8d-efc9-48c2-ab29-5f27e901e686,Daniel Hill,Individual,Active,c1235ca7-0f5d-4199-b980-668163ddc0b3,ACC-100417,Savings,Active,85282.38,2023-03-07,POD_PayableOnDeath
b43a0fd2-a7c3-4b7b-af53-d46ad5a3577e,Sarah Brown,Individual,Active,72eb22a5-78cb-4944-bf7d-43acf80953e9,ACC-102967,Business Account,Active,635357.18,2023-03-06,Business_SoleProprietor
779043bb-e9ec-4ab4-b6cd-cb55c1d3f854,Jennifer Jackson,Individual,Active,86291ba5-0e36-4286-8451-617cad06cc23,ACC-101430,Trust Account,Active,333659.43,2023-03-06,Trust_Revocable
3ccb74d1-6dd8-414e-865e-43af5483dd20,Carol Sanchez,Individual,Active,6db607ab-26cd-477b-b2a4-c8355535195d,ACC-105705,Checking,Active,16201.59,2023-03-05,Business_SoleProprietor
40a57868-c3bf-4065-a8be-a05d0c6faf8c,Brian Gonzalez,Individual,Active,dc2b4bae-9348-46cf-9c9b-1aa804439d6c,ACC-103303,Business Account,Active,111437.29,2023-03-05,Business_Partnership
dc1645fa-9f6d-457c-b2be-9d0b679c3c72,Donna Jackson,Individual,Active,9a5fcbd0-fc23-4987-95bf-9f6f6d809be9,ACC-102327,Business Account,Active,893151.31,2023-03-05,Business_Partnership
a8ef2a20-0074-4196-a34a-ab3932ea6c16,Sarah Hill,Individual,Active,bea52970-8d41-45c6-94a8-751e6bd95cf5,ACC-102127,Savings,Active,92320.79,2023-03-05,Single
2caede24-57c5-4796-8c48-94db4a0d21b6,David Johnson,Individual,Active,1a788c09-2769-410d-9a37-7fd0af3ed2f3,ACC-100449,Checking,Active,23790.12,2023-03-04,Single
11e6926b-4675-48ab-b7cf-4cfde638b188,Ashley Harris,Individual,Active,668d7d3d-af22-46a6-9f86-96f7e330aa1a,ACC-102686,Individual Retirement Account,Active,204951.19,2023-03-03,IRA_Traditional
3c339b62-bb0c-4457-9c87-0e7f79a7e837,Patricia Ramirez,Individual,Active,3e1f415a-7eb6-43f5-b688-45fc532fb2e6,ACC-102977,Business Account,Active,554261.88,2023-03-03,Business_SoleProprietor
56df5179-d75d-40c9-9c81-dce7e99d807a,Richard Anderson,Individual,Active,61ba09de-1597-480c-a0ac-bebcfad13ede,ACC-105525,Certificate of Deposit,Active,162903.93,2023-03-02,IRA_Traditional
145e2150-39d0-43cf-9ca2-179e2120541b,George Rodriguez,Individual,Active,80161f6d-3363-4558-bd31-b7e735c7a570,ACC-104496,Business Account,Active,9906.30,2023-03-02,Business_Partnership
9308f69a-69aa-482f-9108-0de448baa5c6,Joshua Garcia,Individual,Active,fe325818-ca4e-4dcb-bd08-ab731f1dc85e,ACC-103892,Trust Account,Active,191225.81,2023-03-01,Trust_Charitable
1b201992-11f3-408d-b670-db03ddbae930,Charles Nguyen,Individual,Active,2187eb91-7443-4de9-9b2e-4eb6cca20e85,ACC-102873,Individual Retirement Account,Active,271197.89,2023-03-01,IRA_Roth
6c99b0df-ef78-4627-b2cf-eafe47e63e15,Ashley Moore,Individual,Active,ad94ecfd-15f9-425d-8026-846aab4f493c,ACC-105984,Individual Retirement Account,Active,483325.32,2023-02-28,IRA_SIMPLE
42c1bc80-705d-43af-9c7f-c6270baf7e46,Barbara Miller,Individual,Active,1ed75609-defe-41a2-af90-f295b4d763ea,ACC-100509,Individual Retirement Account,Active,273973.64,2023-02-28,IRA_Traditional
b27ba581-0995-4337-98d9-72e7787f9bc9,Steven Garcia,Individual,Active,adb1427d-c7ae-4300-85cb-e3e4bbc85872,ACC-100495,Checking,Active,9484.25,2023-02-28,Single
6a91fba4-97e2-4bb4-946a-26bcd2f7c1ac,Christopher Davis,Individual,Active,481fd19d-d304-44a6-ac7e-6fc73d960d47,ACC-100014,Escrow Account,Active,173875.06,2023-02-28,FiduciaryOther
36bfc6bb-58de-4da7-9327-3550ca2e1d3c,Mary Gonzalez,Individual,Active,6547b679-6170-43bc-8e7a-6e4a545f7660,ACC-103168,Trust Account,Active,611516.11,2023-02-26,Trust_Revocable
c8826280-0df7-4921-8d7a-837a929af703,Michael Gonzalez,Individual,Active,ea4efaea-76d4-45ff-9403-7e44fb7cf565,ACC-101644,Savings,Active,127742.32,2023-02-26,Joint_JTWROS
ec8bb34b-96ec-424d-9e1b-2bc86e4decc8,Kevin Wilson,Individual,Active,c53bfdf5-dc8c-4a45-be35-253fb36f7f37,ACC-104658,Money Market,Active,130304.79,2023-02-25,Joint_JTWROS
009c2196-0a6e-418f-8b31-8ee71b86f658,Deborah Walker,Individual,Active,db52b877-bede-4a76-a0a1-7ffd75db809e,ACC-102514,Individual Retirement Account,Active,70384.91,2023-02-25,IRA_Roth
3e3cb1f9-a506-4454-8b8d-98954e737d0b,Ashley Rodriguez,Individual,Active,1c537deb-60b1-421d-a2eb-e2dfada42872,ACC-102979,Individual Retirement Account,Active,41202.46,2023-02-24,IRA_Traditional
d7ebff35-e799-44b7-9283-80cd516dd1c9,Susan Gonzalez,Individual,Active,18d8a059-f703-4e03-bf05-854ea5bfb228,ACC-100083,Business Account,Active,24437.02,2023-02-24,Business_Partnership
f5384af8-f202-4934-a314-4668e5dc5043,Kenneth King,Individual,Active,82c99011-81c0-4a63-8c1c-4551135a4de1,ACC-100855,Checking,Active,3531.05,2023-02-22,POD_PayableOnDeath
1dcda489-9449-4b1e-967e-4f8b37d03458,Sarah Gonzalez,Individual,Active,0fe8d8ed-9cfc-4f60-90e9-371b62a0beac,ACC-104851,Business Account,Active,499431.59,2023-02-20,Business_Corporation
13809209-690f-4b4b-a3ad-8dbf32882ba5,Kevin Thomas,Individual,Active,23e20d65-a734-4652-b752-bb27135f82ba,ACC-103564,Individual Retirement Account,Active,356721.44,2023-02-20,IRA_SEP
2bfb7ba0-14bd-48f1-b88e-e6b30921513e,Michael Martin,Individual,Active,259b67ad-531c-4ad4-bc7e-0f4363fee21b,ACC-103332,Certificate of Deposit,Active,271668.97,2023-02-20,IRA_Roth
bfdddff3-4054-4c4c-b93d-7c7ec6f50049,Andrew Wright,Individual,Active,fdc435da-1e34-4406-9486-8484f05ffeba,ACC-100249,Money Market,Active,300504.59,2023-02-20,Single
df6fa42c-3039-4c7a-8afc-76d02e861843,John Thomas,Individual,Active,dabdac63-f5a3-4d38-9ed7-7c23acdba1ab,ACC-105601,Escrow Account,Active,71097.51,2023-02-19,Escrow_Agent
b6ac65de-99ff-4e13-9c78-7b8c2f570b47,Karen Scott,Individual,Active,8389b131-8219-4bd2-82b8-c0c5ceeed244,ACC-104685,Checking,Active,21997.92,2023-02-19,POD_PayableOnDeath
ff03cba7-8b58-4671-aacf-f588e9deeb0e,Richard Taylor,Individual,Active,796ef4e2-064e-40a3-b06f-fe9320ff5a7a,ACC-102537,Money Market,Active,265827.66,2023-02-19,Business_LLC
86f4aece-fa6c-4b91-8635-3e59713b1eb5,Joseph Martin,Individual,Active,a6ac8922-bf70-4705-848f-0b037524c849,ACC-103685,Certificate of Deposit,Active,172316.89,2023-02-16,IRA_Roth
c10fde8c-b7ce-4a53-b3f6-fee51f1cf319,Jennifer Lee,Individual,Active,b35322a2-1f33-43a8-886d-802da7d86899,ACC-102795,Savings,Active,21877.79,2023-02-16,Single
d4ee8de9-7a77-4d80-b582-d187896089bf,Jennifer Johnson,Individual,Active,d981a12e-3e21-4878-bbfa-bb81e3efe533,ACC-100360,Individual Retirement Account,Active,409919.17,2023-02-16,IRA_SEP
70d07149-0cfe-4b0c-812b-90f60e172319,Charles King,Individual,Active,a1746ed5-0f58-4ae6-b2e4-c4a253731ef8,ACC-104824,Escrow Account,Active,117832.81,2023-02-15,FiduciaryOther
a909df44-2362-4d9d-9e7a-47cb683740d7,Kenneth Taylor,Individual,Active,ab48e82e-7d4e-4b74-a858-87f9de300192,ACC-103933,Savings,Active,3405.77,2023-02-15,POD_PayableOnDeath
6c6a629a-6cb7-4e4f-a93e-6697caa9aa41,Matthew Martinez,Individual,Active,bf4aab46-5e35-4d5d-ad24-77fb51508733,ACC-100884,Savings,Active,135095.61,2023-02-15,POD_PayableOnDeath
5173c5cb-4c75-4427-b5db-e14528c3b502,Kevin Wilson,Individual,Active,c63123cc-06e8-434c-8b49-5b4d89dc2b5e,ACC-100171,Trust Account,Active,734689.95,2023-02-15,Trust_Irrevocable
9b802965-b903-449e-ba6f-7439dd1bac78,Donna Moore,Individual,Active,ef6cb445-1250-4a23-9df5-fe7f372ccf1d,ACC-104066,Escrow Account,Active,96446.46,2023-02-13,FiduciaryOther
f9a071c0-be2f-4640-8edf-bf3b710a812b,Anthony Wright,Individual,Active,5e38ee53-a7a2-4405-a840-dd302c8df0b8,ACC-102937,Individual Retirement Account,Active,242586.40,2023-02-12,IRA_SIMPLE
fef7744a-4653-4f5c-9a85-5e40a539a5bd,Steven Jones,Individual,Active,e898cc7b-9eb5-463c-9248-6db0bf236fd1,ACC-101787,Savings,Active,76013.06,2023-02-12,POD_PayableOnDeath
616864a5-9454-46f8-ab68-fee9743813c9,Donna Jones,Individual,Active,3654e629-9ec4-41a4-b248-bc540356f3d2,ACC-103777,Certificate of Deposit,Active,206867.67,2023-02-10,Single
853fe04e-7673-4c2a-8113-bedf8cd1a0ca,Emily Walker,Individual,Active,1bc25bfa-89a2-4571-a65d-4dca68f3e80e,ACC-101070,Business Account,Active,136801.78,2023-02-10,Business_SoleProprietor
ea02610d-42d8-416b-aaba-6622f7e2ad82,James Walker,Individual,Active,df032fce-44bd-41a6-a51a-6afdc3ca177a,ACC-100172,Individual Retirement Account,Active,201722.47,2023-02-09,IRA_Traditional
195e8282-24cb-4c9e-a589-d46f59f7e2e6,Nancy Wilson,Individual,Active,0417e1d5-da05-4cf3-a5b7-161ee843d9c2,ACC-104795,Business Account,Active,703887.83,2023-02-08,Business_LLC
aa7839f2-b180-4109-a525-4004dde7e20a,Donald Thomas,Individual,Active,6ff9222c-ee20-470e-adbf-20810249d234,ACC-101066,Certificate of Deposit,Active,139670.26,2023-02-08,Single
f9c2309e-30df-4275-a742-58090a34b379,Christopher Wilson,Individual,Active,dcc7da50-4366-420d-b20d-9e0177b663a7,ACC-101125,Certificate of Deposit,Active,115124.81,2023-02-08,IRA_Roth
b7b1873e-89e5-47c0-81ed-aaa48f19619c,Steven Williams,Individual,Active,9e3903f3-45b6-487f-8408-f6af75e16d08,ACC-105718,Trust Account,Active,48963.72,2023-02-07,Trust_Charitable
941e2dcb-afc5-4d67-ba3e-d52a9ac7afe8,Michelle Taylor,Individual,Active,1a2bd3de-f696-4311-9359-7f372f572b13,ACC-105205,Certificate of Deposit,Active,126790.97,2023-02-07,IRA_Traditional
53867262-ed07-4a42-8e9b-7ac04053bbf2,Paul Robinson,Individual,Active,3758a467-e9cf-4e0a-9ee2-edada0df6819,ACC-105637,Money Market,Active,96322.19,2023-02-06,Single
eb7b7a00-3a4e-453f-b262-7886512f90a8,Daniel Flores,Individual,Active,426cb154-3ddb-4b12-ace5-530121c91f68,ACC-101204,Certificate of Deposit,Active,16993.34,2023-02-06,IRA_Traditional
9046c70e-3d74-4e92-a6d4-1aaa22480092,Karen Thomas,Individual,Active,ce6d135e-2ff1-40fb-841d-7cecbb7f032a,ACC-100462,Money Market,Active,478298.45,2023-02-06,Joint_JTWROS
fa2ce9cb-6b5b-4e5c-99eb-dae3e8294040,Jennifer Wilson,Individual,Active,df6e4c98-1221-460a-8371-b92ee6038314,ACC-101301,Business Account,Active,37669.52,2023-02-05,Business_Partnership
a724f043-fbfc-45c1-bc78-c6f2925312e5,Kimberly Johnson,Individual,Active,cb4580df-6ae3-481d-b087-03cfe8200893,ACC-105639,Checking,Active,38402.62,2023-02-04,Business_SoleProprietor
7dc32f30-b7ee-4581-baef-6d545adaf939,Karen Taylor,Individual,Active,6a4afd2f-58b3-43a8-9a55-b2ff1cf175ad,ACC-101120,Escrow Account,Active,84481.32,2023-02-04,FiduciaryOther
80fcea7b-4343-46fa-bf50-31457965a1ea,Barbara Rodriguez,Individual,Active,7e2a2c54-9e0f-47b2-8ec0-e12718937e9f,ACC-101033,Savings,Active,34962.30,2023-02-04,Joint_TenancyInCommon
cfc357fd-f0e4-42b7-9878-0a1c7def1655,Mark Martinez,Individual,Active,a8a25595-eaa8-466f-b3d1-391afa8b036f,ACC-100481,Money Market,Active,302694.50,2023-02-04,Single
cbaceca3-3fa2-4216-880d-2bc1766b3b66,Patricia Brown,Individual,Active,e00c94c5-2fac-4e12-b78e-fcf5d19bca23,ACC-105211,Savings,Active,95050.10,2023-02-02,Joint_JTWROS
7921be27-4ed0-4eda-b782-89eb663d07fc,Charles Jones,Individual,Active,4f51a2e2-3c1f-46e9-92b9-650c9594304b,ACC-104725,Trust Account,Active,721894.47,2023-02-02,Trust_Revocable
2c7d5971-b965-4a04-ad27-e93532272221,Margaret Lee,Individual,Active,3b8d5895-9c54-45ae-81c9-f9e75256af9f,ACC-103077,Trust Account,Active,529421.86,2023-02-02,Trust_Charitable
7be2852d-bf24-447a-a032-d1d8454f8903,Susan Sanchez,Individual,Active,0795128a-9e71-494b-abbc-83a6ef2d5220,ACC-103354,Savings,Active,18421.80,2023-02-02,Single
7d6e1b28-5165-4a98-811f-e23430a5d694,Michael Lee,Individual,Active,75bb7b95-c8f6-4b58-b68b-10ac4563e359,ACC-100697,Business Account,Active,677205.89,2023-02-02,Business_LLC
4f27a56d-7ed1-4bfe-8a73-f556f0c3a8be,Richard Jones,Individual,Active,4fa7992d-1599-40df-9f00-984729f7aa45,ACC-103329,Trust Account,Active,471560.17,2023-02-01,Trust_Irrevocable
111cad61-208a-4a16-aa2c-ca311c436f33,Thomas Davis,Individual,Active,6f53e842-6254-4e5c-b720-aa0a46509b64,ACC-103305,Savings,Active,94419.78,2023-01-30,Joint_TenancyInCommon
a8e619b8-48bc-4c47-8a78-59f65b2908b7,Dorothy Martinez,Individual,Active,b14111d0-7991-4bf3-aee3-b85e74256538,ACC-102663,Savings,Active,25050.65,2023-01-29,POD_PayableOnDeath
1d109744-58a9-4b4e-ad75-1efb250ca74f,Kimberly Walker,Individual,Active,ec5af9bf-cbb6-4ef5-973a-6f6ebc9f231f,ACC-102628,Trust Account,Active,191561.41,2023-01-27,Trust_Charitable
2f226f58-d707-45a9-82ed-c8dc3ae3fc82,Charles Rodriguez,Individual,Active,caa4e53e-efa7-4527-b4d9-d3517349add2,ACC-104647,Escrow Account,Active,157434.09,2023-01-26,FiduciaryOther
68a5d8e0-feb6-41bd-af14-882705246097,Jennifer Martin,Individual,Active,87d3af04-1461-4a95-88aa-a9772f5b38e2,ACC-103243,Escrow Account,Active,130337.50,2023-01-25,Escrow_Agent
2b07ca5b-5422-4398-b5ce-208710cf6991,Jennifer Taylor,Individual,Active,a9b10d75-d309-4473-8f7b-0f7ad822b290,ACC-104105,Trust Account,Active,647856.16,2023-01-24,Trust_Irrevocable
6e9edf91-0bd2-4ba9-bd3c-d99efd93f366,Emily King,Individual,Active,a77691f0-9fda-4c28-8d26-38a54bfc30b3,ACC-103770,Trust Account,Active,326021.71,2023-01-24,Trust_Revocable
8ea38fdb-2fd9-4025-9e17-eacf0b866a64,Nancy Sanchez,Individual,Active,1fa50c47-56ad-4957-b92d-1ec4d79adf32,ACC-102640,Money Market,Active,399833.28,2023-01-24,Business_LLC
5a9e4b2d-30a2-47f8-aaa1-052aebb4a013,Sandra Robinson,Individual,Active,943f8168-8254-4e23-936b-10e4818884f6,ACC-101986,Certificate of Deposit,Active,296101.67,2023-01-23,Single
8f50ef34-c69d-40cd-91f5-ca53da758616,Jessica Jones,Individual,Active,724f2b1b-a2c3-42f9-b37a-7108a56b9b5f,ACC-101067,Certificate of Deposit,Active,147270.38,2023-01-23,IRA_Roth
e8ad1464-de39-4ca2-969d-9fe7c89cc1ec,Robert Clark,Individual,Active,538d81e8-1b07-4e9c-b88e-d673d3c4ba80,ACC-103144,Individual Retirement Account,Active,411517.35,2023-01-22,IRA_SIMPLE
178d3789-f85e-47c3-9357-c870ded3aa7e,Christopher Lopez,Individual,Active,3c6e2be0-af31-4d1b-9fc7-7fdc971e277f,ACC-105772,Checking,Active,40399.54,2023-01-20,POD_PayableOnDeath
fa734b94-2dfc-4a98-a84c-8388a4c57a7d,Emily Ramirez,Individual,Active,4e270d9c-3cc5-42b7-ba17-7657bb4edc08,ACC-104179,Savings,Active,145142.24,2023-01-20,POD_PayableOnDeath
f2bdabf5-d862-4cee-a8f4-3ad6e2f87a48,John Torres,Individual,Active,4f214d7b-55de-412a-9d12-fd9eb1830fb1,ACC-103415,Business Account,Active,298743.29,2023-01-20,Business_Partnership
25428e93-52cb-4373-b01f-455aa2c6e865,Jennifer Robinson,Individual,Active,03ceac39-996e-4442-a1b1-715e8bf00ef3,ACC-101729,Money Market,Active,358766.55,2023-01-20,Joint_JTWROS
6721992e-1c5c-4946-8a34-3771a3a72824,Sandra Wilson,Individual,Active,c5dab2bd-d87b-412b-bf20-bf0d85630c0d,ACC-105292,Escrow Account,Active,116125.75,2023-01-18,FiduciaryOther
69ad2668-be14-46d7-96c1-2fc262db3a3b,Anthony Walker,Individual,Active,1f649324-8890-4239-9afc-6c3d8650c7c8,ACC-100217,Checking,Active,39473.64,2023-01-18,POD_PayableOnDeath
9b825a53-92e1-4e36-b353-670325f9f56d,Kimberly Martinez,Individual,Active,7ff39031-bce3-40d7-979e-e4bfb7552559,ACC-101948,Trust Account,Active,530621.42,2023-01-17,Trust_Revocable
1e4c6b92-8694-40a9-b2eb-8490866df002,Mary Flores,Individual,Active,2c3d811e-94d5-42ee-ac38-4b16d6dfff10,ACC-100319,Business Account,Active,610840.30,2023-01-17,Business_SoleProprietor
55be9137-984c-42c3-bd03-83254b4c47d3,Dorothy Thomas,Individual,Active,7829d21a-997a-4d32-aae2-4132072e7477,ACC-104345,Certificate of Deposit,Active,142513.08,2023-01-15,IRA_Roth
003456ba-6052-499a-9d0b-ce319c1209b7,Kenneth Nguyen,Individual,Active,c7b28a5d-daf4-46e9-a84d-8fd33d9f1aa8,ACC-102257,Savings,Active,103377.21,2023-01-14,POD_PayableOnDeath
5b89c541-1e3b-4967-afcf-7cd9f16e8650,Mark Ramirez,Individual,Active,0afdb089-7549-42a8-b60d-b956f5e1dac9,ACC-101906,Escrow Account,Active,116691.99,2023-01-14,Escrow_Agent
3cdd1666-82e8-4e55-9378-4f165fb7fe5a,Steven Nguyen,Individual,Active,e1f0a46e-f1b7-4f43-97ff-6d8144f4d6f9,ACC-101433,Savings,Active,112208.26,2023-01-14,Single
ca04a572-a315-495b-9cfe-71b85dd16f0c,Donald Hill,Individual,Active,a5a2a394-a9be-4ef4-a194-9ac75b597e0d,ACC-104438,Trust Account,Active,28357.31,2023-01-13,Trust_Irrevocable
505f7456-0212-4ce4-b9d5-2b2a734af8ee,Jessica Taylor,Individual,Active,0659b61e-82bc-427e-bb36-d0c5f1e68107,ACC-103955,Savings,Active,80851.51,2023-01-13,POD_PayableOnDeath
337dd594-cd65-49b0-9203-1bf494359ac4,Jennifer Walker,Individual,Active,e29340a1-96fb-4457-9f2a-98da89cdc1b2,ACC-101523,Money Market,Active,413634.86,2023-01-13,Joint_JTWROS
a9a0db93-f740-49d8-9ef1-144bf6dae48c,Mark Wilson,Individual,Active,0d0bdc7d-bbb0-4ad7-af3c-e98f1a72f57e,ACC-104986,Savings,Active,116860.67,2023-01-12,Joint_JTWROS
66dba4e8-dac5-4050-acfa-16749f8cccdc,Thomas Perez,Individual,Active,4cbc225b-f4c6-44d3-90cd-be238e0170c0,ACC-101593,Trust Account,Active,30216.80,2023-01-10,Trust_Revocable
451f667e-de3d-46cb-8e35-64bc3c713200,Michelle Rodriguez,Individual,Active,31acb420-17cb-43b5-9baa-89772fbb6e0b,ACC-105793,Business Account,Active,16706.66,2023-01-09,Business_Corporation
6721992e-1c5c-4946-8a34-3771a3a72824,Sandra Wilson,Individual,Active,55dd870b-f8c6-47bd-bd78-8b1449a0f874,ACC-105806,Savings,Active,126250.59,2023-01-08,Single
f8e1dec2-e751-4bc1-bd73-1b915b3b6159,Robert White,Individual,Active,e70484d5-c6d0-430f-99a6-226d9207bd72,ACC-103227,Checking,Active,4061.81,2023-01-08,POD_PayableOnDeath
bc2050a1-263f-4225-b841-3256d428b381,Jessica Smith,Individual,Active,2f40ffb1-0871-4876-a5dd-b702712e6f5f,ACC-105665,Money Market,Active,368169.28,2023-01-07,Single
58e1f179-ac34-44b0-9ae0-d5162769b3e0,Deborah Wilson,Individual,Active,d871bed5-276e-4387-9c96-ed6cc4278f97,ACC-105226,Savings,Active,78316.44,2023-01-07,Joint_JTWROS
06d80a49-c862-42c3-b999-15d467e73f44,Charles Brown,Individual,Active,23a4d8d8-cfd3-46e4-85b9-66df0c411c5c,ACC-104384,Certificate of Deposit,Active,267554.97,2023-01-07,IRA_Roth
e79d44a0-fa38-4d6d-81e5-af0cf0e25ebd,Donna Robinson,Individual,Active,07a67beb-ac9c-4560-9024-78e1dbe89445,ACC-101709,Savings,Active,125029.54,2023-01-07,POD_PayableOnDeath
a93bd590-5e52-4286-9fb1-b49c8b08d108,Michelle Scott,Individual,Active,55914c69-c1f1-4fd1-aacf-6365c3fc34b4,ACC-101743,Money Market,Active,342451.27,2023-01-07,Joint_JTWROS
77de13f9-93ff-4024-b9aa-a91ae60b84c9,Thomas Sanchez,Individual,Active,af6b6ce8-97f1-47f5-bd03-b5dd413c8a08,ACC-100758,Money Market,Active,114092.78,2023-01-07,Single
8dc336e6-44a6-43ac-8ab1-290b1061721d,Amanda Smith,Individual,Active,6718a5c9-dde6-48bb-939e-f29087dcff3b,ACC-104849,Money Market,Active,257820.74,2023-01-06,Single
ce8027f1-d3fc-42b1-9d08-bcde77deb8ef,Steven Lopez,Individual,Active,0822d8c7-c896-44a3-991f-dfc84bdc81eb,ACC-105165,Individual Retirement Account,Active,363550.72,2023-01-04,IRA_Traditional
80c26726-ec83-4672-993c-d7355634bd89,Sandra Gonzalez,Individual,Active,6b3205d0-c6d0-4095-931b-5ce8bd2fcc13,ACC-101206,Checking,Active,41136.15,2023-01-04,Single
1d3b0a44-9db6-4726-847b-03422f47cc33,Sarah Brown,Individual,Active,404ca943-8083-4930-9841-c51021e8fb00,ACC-103605,Trust Account,Active,313026.90,2023-01-03,Trust_Revocable
7cb235a5-bb3d-449d-8ab4-af651c449e49,William Lewis,Individual,Active,f4f7a364-aff6-40d6-8553-d506915bc6f6,ACC-100825,Checking,Active,12924.49,2023-01-03,Business_SoleProprietor
34698184-b5e6-4c39-985e-3045a8117f9f,Amanda Lopez,Individual,Active,5d9e8a1c-53be-451c-bdc2-377446dd7a33,ACC-100158,Money Market,Active,148984.85,2023-01-03,Single
cc5f23da-e9fe-40d8-a381-5e158ed18fda,Linda Smith,Individual,Active,8b8bd6fc-d3ea-4f0e-a75b-5761d7cdc9fd,ACC-105724,Savings,Active,31912.24,2023-01-02,POD_PayableOnDeath
8aded881-a9b1-4ebc-9d53-338ee7ea9049,Carol Jackson,Individual,Active,d7ca302c-63ef-4f2c-b973-ec98054d8e32,ACC-103299,Checking,Active,30179.08,2023-01-02,Business_SoleProprietor
5674fb2b-e622-45e4-bdbb-34587655cd7a,Michael Flores,Individual,Active,f31bdb99-36cd-41cb-83b0-a6544526259d,ACC-103207,Savings,Active,138294.41,2023-01-02,Joint_TenancyInCommon
c55a547f-e1f5-474f-bf88-5412f055f7d8,Steven Gonzalez,Individual,Active,e6f63699-22e6-4125-989e-78105bca0f01,ACC-101553,Individual Retirement Account,Active,350562.21,2023-01-02,IRA_Traditional
0b7d15d9-c1f2-4e07-8e1e-a6735178c494,Mary Harris,Individual,Active,a01ae4ae-e65e-4c6f-9827-b7de9e718509,ACC-101957,Money Market,Active,338405.40,2023-01-02,Business_LLC
2a9bf538-7161-4814-9949-f4ec78801dff,Robert Hernandez,Individual,Active,eca8d423-7ad9-48a9-8bf5-61132feab875,ACC-100969,Trust Account,Active,600958.72,2023-01-02,Trust_Irrevocable
